65,1,3,117.96,183.91
65,1,4,117.96,183.91
65,1,6,165.8,157.96
66,1,3,114.41,183.95
66,1,4,114.41,183.95
66,1,6,167.02,155.86
67,1,3,115.51,186.93
67,1,4,115.51,186.93
67,1,6,165.36,157.49
68,1,3,115.51,186.93
68,1,4,115.51,186.93
68,1,6,165.36,157.49
69,1,6,161.78,160.75
70,1,6,163.72,161.91
71,1,6,166.03,158.55
72,1,6,164.33,157.47
73,1,6,164.15,155.93
74,1,6,163.44,158.61
75,1,3,111.08,175.6
75,1,4,111.08,175.6
75,1,6,165.73,157.84
76,1,3,114.34,186.89
76,1,4,114.34,186.89
76,1,6,162.31,151.93
77,1,3,114.34,186.89
77,1,4,114.34,186.89
77,1,6,162.31,151.93
78,1,6,163.4,163.85
79,1,6,162.36,161.14
80,1,6,164.01,161.25
81,1,3,120.06,191
81,1,4,120.06,191
81,1,6,164.4,155.69
82,1,3,120,184.42
82,1,4,120,184.42
82,1,6,165.2,156.46
83,1,3,120,184.42
83,1,4,120,184.42
83,1,6,165.2,156.46
84,1,3,120,184.42
84,1,4,120,184.42
84,1,6,166.4,157.38
85,1,6,163.63,154.41
86,1,6,162,155.25
87,1,6,163.25,155.54
88,1,6,162.38,154.13
89,1,6,159.46,158.17
90,1,3,97.701,195.9
90,1,4,97.701,195.9
90,1,6,166.11,158.48
91,1,3,98.697,196.08
91,1,4,98.697,196.08
91,1,6,166.22,161.61
92,1,3,98.697,196.08
92,1,4,98.697,196.08
92,1,6,166.22,161.61
93,1,6,161.22,159.54
94,1,6,161.64,154.66
95,1,3,101.27,196.34
95,1,4,101.27,196.34
95,1,6,167.28,162.48
96,1,3,101.19,191.95
96,1,4,101.19,191.95
96,1,6,167.48,161.15
97,1,3,101.19,191.95
97,1,4,101.19,191.95
97,1,6,167.48,161.15
98,1,1,68.985,155.67
98,1,4,68.985,155.67
98,1,6,177.72,157.18
98,2,1,54.959,164.89
98,2,4,54.959,164.89
98,2,6,170.09,157.55
98,3,3,124.74,164.15
98,3,4,124.74,164.15
98,3,6,195.32,159.44
99,1,1,65.198,152.77
99,1,4,65.198,152.77
99,1,6,176.62,157.46
99,2,1,66.96,154.1
99,2,4,66.96,154.1
99,2,6,172.76,163.38
99,3,3,124.07,160.78
99,3,4,124.07,160.78
99,3,6,195.41,162.93
100,1,1,65.198,152.77
100,1,4,65.198,152.77
100,1,6,176.62,157.46
100,2,1,55.18,167.34
100,2,4,55.18,167.34
100,2,6,170.35,159.34
100,3,3,124.07,160.78
100,3,4,124.07,160.78
100,3,6,195.41,162.93
101,1,1,65.198,152.77
101,1,4,65.198,152.77
101,1,6,176.62,157.46
101,2,1,55.18,167.34
101,2,4,55.18,167.34
101,2,6,170.35,159.34
101,3,3,124.07,160.78
101,3,4,124.07,160.78
101,3,6,195.41,162.93
102,1,1,65.198,152.77
102,1,4,65.198,152.77
102,1,6,176.62,157.46
102,2,1,55.165,163.07
102,2,4,55.165,163.07
102,2,6,170.42,158.94
102,3,3,124.07,160.78
102,3,4,124.07,160.78
102,3,6,195.41,162.93
103,1,1,71.898,157.5
103,1,4,71.898,157.5
103,1,6,179.08,158.79
103,2,1,56.222,168.4
103,2,4,56.222,168.4
103,2,6,172.46,159.82
103,3,3,125.13,163.23
103,3,4,125.13,163.23
103,3,6,195.23,160.27
104,1,1,68.495,156.92
104,1,4,68.495,156.92
104,1,6,176.93,159.13
104,2,1,57.79,164.33
104,2,4,57.79,164.33
104,2,6,173.78,158.85
104,3,3,122.35,161.48
104,3,4,122.35,161.48
104,3,6,197.6,160.17
105,1,1,68.495,156.92
105,1,4,68.495,156.92
105,1,6,176.93,159.13
105,2,1,57.79,164.33
105,2,4,57.79,164.33
105,2,6,173.78,158.85
105,3,3,122.02,160.56
105,3,4,122.02,160.56
105,3,6,197.28,162.04
106,1,1,68.495,156.92
106,1,4,68.495,156.92
106,1,6,176.93,159.13
106,2,1,57.79,164.33
106,2,4,57.79,164.33
106,2,6,173.78,158.85
106,3,3,121.48,161.14
106,3,4,121.48,161.14
106,3,6,197.28,162.04
107,1,1,68.495,156.92
107,1,4,68.495,156.92
107,1,6,176.93,159.13
107,2,1,57.79,164.33
107,2,4,57.79,164.33
107,2,6,173.78,158.85
107,3,3,121.48,161.14
107,3,4,121.48,161.14
107,3,6,197.28,162.04
108,1,1,62.775,154.73
108,1,4,62.775,154.73
108,1,6,175.57,158.68
108,2,1,52.459,162.11
108,2,4,52.459,162.11
108,2,6,169.16,158.49
108,3,3,124.14,162.18
108,3,4,124.14,162.18
108,3,6,197.4,159.53
109,1,1,62.775,154.73
109,1,4,62.775,154.73
109,1,6,175.57,158.68
109,2,1,52.459,162.11
109,2,4,52.459,162.11
109,2,6,169.16,158.49
109,3,3,124.14,162.18
109,3,4,124.14,162.18
109,3,6,197.4,159.53
110,1,6,157.96,157.59
110,2,3,125.16,158.29
110,2,4,125.16,158.29
110,2,6,198.8,161.42
111,1,6,157.95,155.08
111,2,3,125.16,158.29
111,2,4,125.16,158.29
111,2,6,198.8,161.42
112,1,6,164.47,157.04
112,2,3,125.16,158.29
112,2,4,125.16,158.29
112,2,6,198.8,161.42
113,1,1,67.751,147.56
113,1,4,67.751,147.56
113,1,6,166.83,163.07
113,2,3,125.16,158.29
113,2,4,125.16,158.29
113,2,6,198.8,161.42
114,1,1,64.426,146.5
114,1,4,64.426,146.5
114,1,6,165.74,155.85
114,2,3,125.16,158.29
114,2,4,125.16,158.29
114,2,6,198.8,161.42
115,1,1,63.615,178.65
115,1,4,63.615,178.65
115,1,6,176.75,162.54
115,2,1,63.992,161.76
115,2,4,63.992,161.76
115,2,6,172.62,160.99
115,3,3,128.34,156.97
115,3,4,128.34,156.97
115,3,6,180.27,162.08
116,1,1,63.615,178.65
116,1,4,63.615,178.65
116,1,6,176.75,162.54
116,2,1,56.215,160.46
116,2,4,56.215,160.46
116,2,6,170.74,161.14
116,3,3,128.34,156.97
116,3,4,128.34,156.97
116,3,6,180.27,162.08
117,1,1,63.615,178.65
117,1,4,63.615,178.65
117,1,6,176.75,162.54
117,2,1,56.789,167.23
117,2,4,56.789,167.23
117,2,6,169.45,156.37
117,3,3,128.34,156.97
117,3,4,128.34,156.97
117,3,6,180.27,162.08
118,1,1,63.615,178.65
118,1,4,63.615,178.65
118,1,6,176.75,162.54
118,2,1,56.789,167.23
118,2,4,56.789,167.23
118,2,6,169.45,156.37
118,3,3,128.34,156.97
118,3,4,128.34,156.97
118,3,6,180.27,162.08
119,1,1,63.615,178.65
119,1,4,63.615,178.65
119,1,6,176.75,162.54
119,2,1,56.789,167.23
119,2,4,56.789,167.23
119,2,6,169.45,156.37
119,3,3,128.34,156.97
119,3,4,128.34,156.97
119,3,6,180.27,162.08
120,1,1,64.261,159.89
120,1,4,64.261,159.89
120,1,6,178.44,158.82
120,2,1,55.601,170.32
120,2,4,55.601,170.32
120,2,6,171.54,154.67
120,3,3,130.29,163
120,3,4,130.29,163
120,3,6,180.26,161.6
121,1,1,64.515,154.01
121,1,4,64.515,154.01
121,1,6,177.55,157.29
121,2,1,55.601,170.32
121,2,4,55.601,170.32
121,2,6,171.54,154.67
121,3,3,130.29,163
121,3,4,130.29,163
121,3,6,180.26,161.6
122,1,1,63.705,163.5
122,1,4,63.705,163.5
122,1,6,176.83,158.87
122,2,1,55.601,170.32
122,2,4,55.601,170.32
122,2,6,171.54,154.67
122,3,3,130.29,163
122,3,4,130.29,163
122,3,6,180.26,161.6
123,1,1,64.107,167.82
123,1,4,64.107,167.82
123,1,6,179.09,160.63
123,2,1,55.601,170.32
123,2,4,55.601,170.32
123,2,6,171.54,154.67
123,3,3,130.29,163
123,3,4,130.29,163
123,3,6,180.26,161.6
124,1,1,59.184,180.34
124,1,4,59.184,180.34
124,1,6,177.75,162.17
124,2,1,57.49,164.09
124,2,4,57.49,164.09
124,2,6,169.55,154.04
124,3,3,130.25,159.25
124,3,4,130.25,159.25
124,3,6,183.31,164.21
125,1,1,59.184,180.34
125,1,4,59.184,180.34
125,1,6,177.75,162.17
125,2,1,57.49,164.09
125,2,4,57.49,164.09
125,2,6,169.55,154.04
125,3,3,130.55,157.81
125,3,4,130.55,157.81
125,3,6,183.68,159.92
126,1,1,59.184,180.34
126,1,4,59.184,180.34
126,1,6,177.75,162.17
126,2,1,57.49,164.09
126,2,4,57.49,164.09
126,2,6,169.55,154.04
126,3,3,132.38,157.99
126,3,4,132.38,157.99
126,3,6,183.67,162.32
127,1,1,64.057,200.32
127,1,4,64.057,200.32
127,1,6,180.7,162.98
127,2,1,63.771,152.7
127,2,4,63.771,152.7
127,2,6,170.94,165.31
127,3,3,124.06,170.85
127,3,4,124.06,170.85
127,3,6,186.44,163.08
128,1,1,64.057,200.32
128,1,4,64.057,200.32
128,1,6,180.7,162.98
128,2,1,53.66,158.69
128,2,4,53.66,158.69
128,2,6,170.2,154.79
128,3,3,124.06,170.85
128,3,4,124.06,170.85
128,3,6,186.44,163.08
129,1,1,64.057,200.32
129,1,4,64.057,200.32
129,1,6,180.7,162.98
129,2,1,53.66,158.69
129,2,4,53.66,158.69
129,2,6,170.2,154.79
129,3,3,124.06,170.85
129,3,4,124.06,170.85
129,3,6,186.44,163.08
130,1,1,62.048,152.14
130,1,4,62.048,152.14
130,1,6,174.47,160.71
130,2,1,57.812,167.08
130,2,4,57.812,167.08
130,2,6,172.15,156.1
130,3,3,125.05,166.87
130,3,4,125.05,166.87
130,3,6,186.79,163.97
131,1,1,63.594,152.15
131,1,4,63.594,152.15
131,1,6,175.87,159.21
131,2,1,57.812,167.08
131,2,4,57.812,167.08
131,2,6,172.15,156.1
131,3,3,125.05,166.87
131,3,4,125.05,166.87
131,3,6,186.79,163.97
132,1,1,63.594,152.15
132,1,4,63.594,152.15
132,1,6,175.87,159.21
132,2,1,57.812,167.08
132,2,4,57.812,167.08
132,2,6,172.15,156.1
132,3,3,125.05,166.87
132,3,4,125.05,166.87
132,3,6,186.79,163.97
133,1,1,60.16,194.13
133,1,4,60.16,194.13
133,1,6,180.87,158.86
133,2,1,52.972,167.24
133,2,4,52.972,167.24
133,2,6,169.59,156.83
133,3,3,118.79,168.27
133,3,4,118.79,168.27
133,3,6,186.09,165.4
134,1,1,60.16,194.13
134,1,4,60.16,194.13
134,1,6,180.87,158.86
134,2,1,52.972,167.24
134,2,4,52.972,167.24
134,2,6,169.59,156.83
134,3,3,119.01,170.85
134,3,4,119.01,170.85
134,3,6,187.23,165
135,1,1,165.13,103.71
135,1,5,98.768,161.39
135,2,1,139.4,153.4
135,2,5,139.4,153.4
135,2,6,208.52,163.11
136,1,1,165.13,103.71
136,1,5,98.768,161.39
136,2,1,139.4,153.4
136,2,5,139.4,153.4
136,2,6,208.52,163.11
137,1,1,163.89,68.733
137,1,3,169.59,132.04
137,1,5,100.34,161.65
137,2,1,139.4,153.4
137,2,5,139.4,153.4
137,2,6,208.52,163.11
138,1,1,163.6,55.317
138,1,3,161.44,118.63
138,1,5,97.174,161.54
138,2,1,139.4,153.4
138,2,5,139.4,153.4
138,2,6,208.52,163.11
139,1,1,163.6,55.317
139,1,3,162.49,120.65
139,1,5,97.174,161.54
139,2,1,139.4,153.4
139,2,5,139.4,153.4
139,2,6,208.52,163.11
140,1,1,163.6,55.317
140,1,3,160.86,118.02
140,1,5,97.174,161.54
140,1,5,180.15,122.04
140,2,1,139.4,153.4
140,2,5,139.4,153.4
140,2,6,208.52,163.11
141,1,1,163.6,55.317
141,1,3,160.91,114.25
141,1,5,97.174,161.54
141,1,5,179.69,118.41
141,2,1,139.4,153.4
141,2,5,139.4,153.4
141,2,6,208.52,163.11
142,1,1,167.96,43.304
142,1,3,151.35,97.793
142,1,5,98.768,161.39
142,1,5,180.72,115.54
142,2,1,139.4,153.4
142,2,5,139.4,153.4
142,2,6,208.52,163.11
143,1,1,164.59,46.036
143,1,3,159.62,126.72
143,1,5,109.31,183.67
143,1,5,180.88,144.33
143,2,1,139.4,153.4
143,2,5,139.4,153.4
143,2,6,208.52,163.11
144,1,1,291.29,20.241
144,1,1,156.46,56.264
144,1,3,155.53,143.93
144,1,5,291.29,20.241
144,1,5,110.33,199.17
144,1,5,175.65,161.41
144,2,1,139.4,153.4
144,2,5,139.4,153.4
144,2,6,208.52,163.11
145,1,1,295.67,26.832
145,1,1,165.01,60.299
145,1,3,166.82,153.25
145,1,5,295.67,26.832
145,1,5,123.35,205.25
145,1,5,185.57,169.98
145,2,1,139.4,153.4
145,2,5,139.4,153.4
145,2,6,208.52,163.11
146,1,1,293.48,32.414
146,1,1,164.81,66.269
146,1,3,168.57,160.41
146,1,5,293.48,32.414
146,1,5,127.12,210.44
146,1,5,187.03,175.91
146,2,1,139.4,153.4
146,2,5,139.4,153.4
146,2,6,208.52,163.11
147,1,1,278.31,32.25
147,1,1,149.89,66.166
147,1,3,154.09,160.53
147,1,5,278.31,32.25
147,1,5,111.86,209.98
147,1,5,171.79,176.14
147,1,6,311.07,40.405
147,2,1,139.4,153.4
147,2,5,139.4,153.4
147,2,6,208.52,163.11
148,1,1,279.55,32.002
148,1,1,151.08,66.109
148,1,3,155.08,160.29
148,1,5,279.55,32.002
148,1,5,113,210.01
148,1,5,173.15,175.96
148,1,6,311.69,40.844
148,2,1,139.4,153.4
148,2,5,139.4,153.4
148,2,6,208.52,163.11
149,1,1,152.54,64.826
149,1,1,158.44,171.92
149,1,5,111.04,214.93
149,1,5,158.44,171.92
149,1,6,167.21,162.48
149,2,1,108.89,21.947
149,2,1,141.14,190.74
149,2,5,141.14,190.74
149,2,5,20.38,240.97
149,2,6,165.56,165.2
150,1,1,154.97,67.019
150,1,1,158.73,176.65
150,1,5,113.32,217.09
150,1,5,158.73,176.65
150,1,6,171.4,166.33
150,2,1,104.69,18.765
150,2,1,133.27,190.97
150,2,5,133.27,190.97
150,2,5,19.819,243.29
150,2,6,165.54,163.19
151,1,1,153.66,64.807
151,1,1,157.76,178.7
151,1,5,112.23,214.94
151,1,5,157.76,178.7
151,1,6,171.13,170.46
151,2,1,129.2,189.45
151,2,5,129.2,189.45
151,2,5,12.963,270.29
151,2,6,171.33,162.15
152,1,1,153.66,64.807
152,1,1,159.34,177.11
152,1,5,112.23,214.94
152,1,5,159.34,177.11
152,1,6,172.93,168.3
152,2,1,134.22,180.92
152,2,5,134.22,180.92
152,2,5,14.216,265.84
152,2,6,176.61,156.03
153,1,1,153.75,63.67
153,1,1,159.5,176.06
153,1,5,112.18,213.78
153,1,5,159.5,176.06
153,1,6,173.49,166.2
153,2,1,120.5,2.5
153,2,1,134.73,183.84
153,2,5,134.73,183.84
153,2,5,15.156,262.29
153,2,6,177.73,157.06
154,1,1,152.54,64.826
154,1,1,158.14,176.63
154,1,5,111.04,214.93
154,1,5,158.14,176.63
154,1,6,172.14,167.49
154,2,1,120.5,2.5
154,2,1,134.73,183.84
154,2,5,134.73,183.84
154,2,5,15.156,262.29
154,2,6,177.73,157.06
155,1,1,152.54,64.826
155,1,1,158.14,176.63
155,1,5,111.04,214.93
155,1,5,158.14,176.63
155,1,6,172.14,167.49
155,2,1,120.5,2.5
155,2,1,134.73,183.84
155,2,5,134.73,183.84
155,2,5,15.156,262.29
155,2,6,177.73,157.06
156,1,1,152.45,64.26
156,1,1,158.2,175.39
156,1,3,148.94,150.32
156,1,5,111.61,213.49
156,1,5,158.2,175.39
156,1,6,172.21,166.14
156,2,1,103,2.5
156,2,1,134.73,183.84
156,2,3,106.54,108.24
156,2,5,134.73,183.84
156,2,5,16.109,258.94
156,2,6,177.73,157.06
157,1,1,155.56,52.446
157,1,1,157.95,158.43
157,1,3,148.17,132.12
157,1,5,107.09,201.39
157,1,5,157.95,158.43
157,1,6,173.19,149.28
157,2,1,73,2.5
157,2,1,134.73,183.84
157,2,3,106.73,108.23
157,2,5,134.73,183.84
157,2,5,16.109,258.94
157,2,6,177.73,157.06
158,1,1,158.49,34.648
158,1,1,157.46,127.37
158,1,3,146.44,98.493
158,1,5,97.641,176.77
158,1,5,157.46,127.37
158,1,6,175.44,116.02
158,2,1,73,2.5
158,2,1,134.73,183.84
158,2,3,108.62,116.05
158,2,5,134.73,183.84
158,2,5,16.109,258.94
158,2,6,177.73,157.06
159,1,1,161.41,61.444
159,1,3,165.13,121.05
159,1,5,95.417,166.53
160,1,1,162.78,74.177
160,1,5,98.588,166.4
161,1,1,164.02,81.242
161,1,5,100.12,166.27
162,1,1,156.74,81.191
162,1,5,93.817,166.57
163,1,1,155.99,81.729
163,1,5,93.817,166.57
164,1,1,157.68,87.961
164,1,5,95.28,163.54
164,2,3,128.87,161.34
164,2,4,128.87,161.34
164,2,6,182.53,157.42
165,1,1,157.68,87.961
165,1,5,95.28,163.54
165,2,3,128.87,161.34
165,2,4,128.87,161.34
165,2,6,182.53,157.42
166,1,1,164.05,87.971
166,1,5,101.67,163.17
166,2,3,128.87,161.34
166,2,4,128.87,161.34
166,2,6,182.53,157.42
167,1,1,156.06,87.962
167,1,5,93.676,163.18
167,2,3,128.87,161.34
167,2,4,128.87,161.34
167,2,6,182.53,157.42
168,1,1,154.47,87.996
168,1,5,92.058,163.01
168,2,3,128.87,161.34
168,2,4,128.87,161.34
168,2,6,182.53,157.42
169,1,1,158.42,84.716
169,1,5,95.28,163.54
169,2,3,128.87,161.34
169,2,4,128.87,161.34
169,2,6,182.53,157.42
170,1,1,159.66,74.647
170,1,5,95.28,163.54
170,2,3,128.87,161.34
170,2,4,128.87,161.34
170,2,6,182.53,157.42
171,1,1,162.26,44.292
171,1,3,159.23,108.93
171,1,5,95.816,164.7
171,1,5,181.02,117.62
171,2,3,128.87,161.34
171,2,4,128.87,161.34
171,2,6,182.53,157.42
172,1,1,163.63,36.611
172,1,3,156.63,112.61
172,1,5,102.06,177.28
172,1,5,180.73,133.85
172,2,3,128.87,161.34
172,2,4,128.87,161.34
172,2,6,182.53,157.42
173,1,1,159.68,47.994
173,1,3,156.14,131.21
173,1,5,106.15,191.46
173,1,5,177.97,150.91
173,2,3,128.87,161.34
173,2,4,128.87,161.34
173,2,6,182.53,157.42
174,1,1,158.61,52.644
174,1,3,156.08,140.52
174,1,5,108.07,199.13
174,1,5,177.29,159.51
174,2,3,128.87,161.34
174,2,4,128.87,161.34
174,2,6,182.53,157.42
175,1,1,154.45,57.679
175,1,3,153.4,150.03
175,1,5,107.71,204.73
175,1,5,174.14,167.07
175,2,3,128.87,161.34
175,2,4,128.87,161.34
175,2,6,182.53,157.42
176,1,1,153.8,61.468
176,1,3,156.29,155.72
176,1,5,112.12,208.59
176,1,5,176.27,173.16
176,2,3,128.87,161.34
176,2,4,128.87,161.34
176,2,6,182.53,157.42
177,1,1,153.8,61.468
177,1,3,156.03,156.2
177,1,5,112.12,208.59
177,1,5,176.27,173.16
177,2,3,128.87,161.34
177,2,4,128.87,161.34
177,2,6,182.53,157.42
178,1,1,151.13,63.962
178,1,3,154.39,159.25
178,1,5,110.63,211.77
178,1,5,173.44,176.09
178,2,3,128.87,161.34
178,2,4,128.87,161.34
178,2,6,182.53,157.42
179,1,1,152.02,63.441
179,1,3,153.38,155.98
179,1,5,111.83,212.17
179,1,6,167.53,163.56
179,2,1,115,8
179,2,3,137.84,137.74
179,2,5,22.477,230.29
179,2,6,180.54,162.61
180,1,1,152.02,63.441
180,1,3,144,179
180,1,5,111.83,212.17
180,1,6,164.19,173.48
180,2,3,226,199
180,2,5,29.219,205.76
180,2,6,184.95,158.78
181,1,1,152.02,63.441
181,1,3,155.45,154.92
181,1,5,111.83,212.17
181,1,6,165.76,179.04
181,2,3,146.88,99.235
181,2,5,17.657,251.98
181,2,6,177.87,161
182,1,1,152.02,63.441
182,1,3,155.57,155.28
182,1,5,111.83,212.17
182,2,3,141.25,89.102
182,2,5,17.746,250.7
182,2,6,178.33,159.66
183,1,1,155.1,59.945
183,1,3,155.26,152.73
183,1,5,112.36,212.65
183,2,3,141.27,88.364
183,2,5,17.762,255.61
183,2,6,178.33,159.66
184,1,1,155.1,59.945
184,1,3,155.26,152.73
184,1,5,112.36,212.65
184,2,3,141.27,88.364
184,2,5,17.762,255.61
184,2,6,178.33,159.66
185,1,1,155.1,59.945
185,1,3,155.26,152.73
185,1,5,112.36,212.65
185,2,3,141.27,88.364
185,2,5,17.762,255.61
185,2,6,178.33,159.66
186,1,1,158.84,53.602
186,1,3,155.98,142.14
186,1,5,110.6,205.68
186,2,3,139.69,87.464
186,2,5,17.762,255.61
186,2,6,178.33,159.66
187,1,1,162.37,43.648
187,1,3,155.51,123.43
187,1,5,105.89,192.59
187,1,6,170.5,156.33
187,2,3,139.79,88.304
187,2,5,17.762,255.61
187,2,6,178.33,159.66
188,1,1,172.05,32.499
188,1,3,156.49,94.041
188,1,5,99.842,172.89
188,1,6,173.23,132.38
188,2,3,141.31,89.719
188,2,5,17.762,255.61
188,2,6,178.33,159.66
189,1,1,165.67,50.914
189,1,3,161.84,111.84
189,1,5,98.765,168.95
189,1,6,173.78,126.98
189,2,1,177.15,13.37
189,2,3,146.88,119.25
189,2,5,17.762,255.61
189,2,6,178.33,159.66
190,1,1,165.05,69.71
190,1,5,100.31,168.79
191,1,1,167.47,79.862
191,1,5,101.84,168.7
192,1,1,167.79,82.52
192,1,5,105.05,168.57
193,1,1,167.79,82.52
193,1,5,105.05,168.57
194,1,1,159.39,88.129
194,1,5,95.599,160.59
194,2,3,123.9,174.58
194,2,4,123.9,174.58
194,2,6,186.69,160.28
195,1,1,165.8,88.125
195,1,5,102.01,160.4
195,2,3,123.9,174.58
195,2,4,123.9,174.58
195,2,6,186.69,160.28
196,1,1,161.63,70.309
196,1,5,95.599,160.59
196,2,3,123.9,174.58
196,2,4,123.9,174.58
196,2,6,186.69,160.28
197,1,1,163.67,49.78
197,1,3,160.78,114.03
197,1,5,95.599,160.59
197,2,3,123.9,174.58
197,2,4,123.9,174.58
197,2,6,186.69,160.28
198,1,1,164.35,35.68
198,1,3,157.49,100.24
198,1,5,97.118,160.43
198,1,5,182.83,115.19
198,2,3,123.9,174.58
198,2,4,123.9,174.58
198,2,6,186.69,160.28
199,1,1,173.9,37.24
199,1,3,157.05,99.094
199,1,5,97.118,160.43
199,1,5,182.83,115.19
199,2,3,123.9,174.58
199,2,4,123.9,174.58
199,2,6,186.69,160.28
200,1,1,173.9,37.24
200,1,3,159.3,99.876
200,1,5,97.118,160.43
200,1,5,182.83,115.19
200,2,3,123.9,174.58
200,2,4,123.9,174.58
200,2,6,186.69,160.28
201,1,1,166.53,36.515
201,1,3,154.19,99.396
201,1,5,94.578,162.38
201,1,5,179.5,117.53
201,2,3,123.9,174.58
201,2,4,123.9,174.58
201,2,6,186.69,160.28
202,1,1,159.96,39.102
202,1,3,154.8,111.52
202,1,5,98.972,174.35
202,1,5,178.43,132.64
202,2,3,123.9,174.58
202,2,4,123.9,174.58
202,2,6,186.69,160.28
203,1,1,159.88,48.893
203,1,3,155.33,130.89
203,1,5,105.46,188.22
203,1,5,178.02,149.34
203,2,3,123.9,174.58
203,2,4,123.9,174.58
203,2,6,186.69,160.28
204,1,1,156.19,56.548
204,1,3,154.11,147.76
204,1,5,108.56,198.53
204,1,5,175.94,163.75
204,2,3,123.9,174.58
204,2,4,123.9,174.58
204,2,6,186.69,160.28
205,1,1,154.26,59.157
205,1,3,154.4,151.06
205,1,5,109.74,203.57
205,1,5,175.47,168.55
205,2,3,123.9,174.58
205,2,4,123.9,174.58
205,2,6,186.69,160.28
206,1,1,153.34,62.569
206,1,3,156.82,155.63
206,1,5,111.55,211.29
206,2,1,122.59,6.0095
206,2,3,152.48,135.1
